google/multiberts-seed_0,P@1,0.29682482121834575
google/multiberts-seed_0,P@10,0.5746119979124714
google/multiberts-seed_1,P@1,0.3141943540345568
google/multiberts-seed_1,P@10,0.5800863087868244
google/multiberts-seed_2,P@1,0.3478194018079211
google/multiberts-seed_2,P@10,0.6102405248278957
google/multiberts-seed_3,P@1,0.31248453082282596
google/multiberts-seed_3,P@10,0.586203521132824
google/multiberts-seed_4,P@1,0.3112758438350601
google/multiberts-seed_4,P@10,0.6016004735001221
google/multiberts-seed_5,P@1,0.35527602475368064
google/multiberts-seed_5,P@10,0.6105482159145547
google/multiberts-seed_6,P@1,0.310591835998746
google/multiberts-seed_6,P@10,0.5751985659538252
google/multiberts-seed_7,P@1,0.28124172943865355
google/multiberts-seed_7,P@10,0.5273979147556216
google/multiberts-seed_8,P@1,0.3395178761255405
google/multiberts-seed_8,P@10,0.5980966214738201
google/multiberts-seed_9,P@1,0.390471505039716
google/multiberts-seed_9,P@10,0.6618136740259752
google/multiberts-seed_10,P@1,0.3037080190195671
google/multiberts-seed_10,P@10,0.5792317367526173
google/multiberts-seed_11,P@1,0.3215832995890793
google/multiberts-seed_11,P@10,0.5948898315208849
google/multiberts-seed_12,P@1,0.3156671363189582
google/multiberts-seed_12,P@10,0.5813908535477659
google/multiberts-seed_13,P@1,0.31400376091027293
google/multiberts-seed_13,P@10,0.5831222474551782
google/multiberts-seed_14,P@1,0.34309870218191985
google/multiberts-seed_14,P@10,0.6055689126153727
google/multiberts-seed_15,P@1,0.340298740053514
google/multiberts-seed_15,P@10,0.6047412874362366
google/multiberts-seed_16,P@1,0.33546094612925476
google/multiberts-seed_16,P@10,0.5919718208279372
google/multiberts-seed_17,P@1,0.3203892073652516
google/multiberts-seed_17,P@10,0.5620172041213797
google/multiberts-seed_18,P@1,0.3380185739747528
google/multiberts-seed_18,P@10,0.5870600190071283
google/multiberts-seed_19,P@1,0.33496039416788864
google/multiberts-seed_19,P@10,0.5932686488657527
google/multiberts-seed_20,P@1,0.3414825529916758
google/multiberts-seed_20,P@10,0.5890966850363475
google/multiberts-seed_21,P@1,0.3304939196711864
google/multiberts-seed_21,P@10,0.5859347552439504
google/multiberts-seed_22,P@1,0.3251671403831437
google/multiberts-seed_22,P@10,0.5880621982529487
google/multiberts-seed_23,P@1,0.3384769741430836
google/multiberts-seed_23,P@10,0.5921177907516958
google/multiberts-seed_24,P@1,0.3308173048535105
google/multiberts-seed_24,P@10,0.6015437721051409
