google/multiberts-seed_0,P@1,0.3451875483478689
google/multiberts-seed_0,P@10,0.6287267277000664
google/multiberts-seed_1,P@1,0.3403421714914773
google/multiberts-seed_1,P@10,0.6263698094309217
google/multiberts-seed_2,P@1,0.3665410911415328
google/multiberts-seed_2,P@10,0.6485188262456617
google/multiberts-seed_3,P@1,0.3538636618755124
google/multiberts-seed_3,P@10,0.6304212769758425
google/multiberts-seed_4,P@1,0.3408260648585987
google/multiberts-seed_4,P@10,0.6265554848891708
google/multiberts-seed_5,P@1,0.3367440533670797
google/multiberts-seed_5,P@10,0.631203335149262
google/multiberts-seed_6,P@1,0.33885637401750285
google/multiberts-seed_6,P@10,0.6228672920803123
google/multiberts-seed_7,P@1,0.3886072110027045
google/multiberts-seed_7,P@10,0.6751294092896043
google/multiberts-seed_8,P@1,0.3484004792705149
google/multiberts-seed_8,P@10,0.6442855811265742
google/multiberts-seed_9,P@1,0.3396012531803498
google/multiberts-seed_9,P@10,0.628413875653966
google/multiberts-seed_10,P@1,0.33900601271211983
google/multiberts-seed_10,P@10,0.6245924588013949
google/multiberts-seed_11,P@1,0.3365486719312655
google/multiberts-seed_11,P@10,0.6285628019723398
google/multiberts-seed_12,P@1,0.332054731977981
google/multiberts-seed_12,P@10,0.6243540603917659
google/multiberts-seed_13,P@1,0.34933383993285166
google/multiberts-seed_13,P@10,0.6301472474342675
google/multiberts-seed_14,P@1,0.3486068522801437
google/multiberts-seed_14,P@10,0.6345243268440968
google/multiberts-seed_15,P@1,0.34446355232680775
google/multiberts-seed_15,P@10,0.6290372227521528
google/multiberts-seed_16,P@1,0.35379126363608404
google/multiberts-seed_16,P@10,0.6272377271057243
google/multiberts-seed_17,P@1,0.3463731683493924
google/multiberts-seed_17,P@10,0.6257451921981353
google/multiberts-seed_18,P@1,0.33659696745358475
google/multiberts-seed_18,P@10,0.630673791041556
google/multiberts-seed_19,P@1,0.33033448707046575
google/multiberts-seed_19,P@10,0.6287762174813084
google/multiberts-seed_20,P@1,0.352651293766322
google/multiberts-seed_20,P@10,0.6443166273932045
google/multiberts-seed_21,P@1,0.35967111268655494
google/multiberts-seed_21,P@10,0.6352054518015977
google/multiberts-seed_22,P@1,0.3467924807018225
google/multiberts-seed_22,P@10,0.6295042625625215
google/multiberts-seed_23,P@1,0.3604536105169846
google/multiberts-seed_23,P@10,0.6312451179365147
google/multiberts-seed_24,P@1,0.3450142896610932
google/multiberts-seed_24,P@10,0.6363271487932006
